area,perimeter,eccentricity,solidity,extent,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation,src
82879.0,1105.1585130146568,0.2908860698658877,0.989210221644009,0.7543918734412263,0.8527175856481934,0.7968071442289658,4.299722498439646,4.840412496007308,8.386383666697048,9.999995898945276,9.929643775092664,9.999999154027078,11.565655956273604,178.86336707730547,217.77981153247507,0.07173524718873088,0.9704741464426268,0.5543171877291746,0.9468595384148516,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.48 PM.png
76879.0,1134.57272657703,0.41440848752872894,0.9655739763878423,0.7578765772870663,0.7505038258969711,0.7917994831647205,3.640451575600246,4.0897727948011555,6.115018527310946,9.991834974424593,-8.802668779459472,9.975696780486741,14.331468931697863,187.46244097868077,233.5185031022776,0.11061703789642476,0.9554654720190223,0.6096307183753195,0.9081180207685788,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.55 PM.png
72173.0,1122.9575028878803,0.4040746589733849,0.9568335785970913,0.7099449144206178,0.7192137465195599,0.7928164582193463,3.6879079187434547,4.397934806932266,6.186685349225605,-9.994847954265301,-8.834691062516141,9.986757382795602,12.16855333712053,169.1251576074155,227.65268175079322,0.08785073349989315,0.9696259047808101,0.6141416038604848,0.9484596354896018,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.57.07 PM.png
68765.0,1112.732106143464,0.5210557472293276,0.9502390625431832,0.7352815380338316,0.6979046197275905,0.7787913028439877,3.1694844888506406,3.566578547523136,4.839935524593554,8.9991161903378,6.429207515864699,9.75191326193029,13.361550207227515,169.0264524103832,231.60664582272958,0.11244456875379669,0.9559110871103165,0.6094738367246934,0.9342502087601756,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.57.37 PM.png
109754.0,1258.638743755012,0.20645281088979583,0.9931050707589851,0.7701710805159081,0.8706187754808158,0.7977644657086695,4.916478226955377,5.226575661606855,8.56255973939493,-9.999999070898587,-9.977223289936875,9.999998908277691,15.238624560380487,183.2707236182736,238.3424932120925,0.06462575179595045,0.9698916861982917,0.7168468309451134,0.8953605264071145,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.57.45 PM.png
55992.0,1072.6904755831215,0.2961828836466407,0.9350545248075349,0.7246466842677435,0.6114866718328631,0.7936391886696955,4.2286813494647495,4.666828092317007,6.476544389065049,-9.996151599465476,-8.684035356284982,-9.999614440229731,12.034165595085012,179.73799828546936,218.1522360337191,0.094712910680817,0.962810833920889,0.7302534913056773,0.8937631455429357,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.57.52 PM.png
37076.0,795.5290039756342,0.6221524071797452,0.9485749373177097,0.7530568306454889,0.7361913347275132,0.7775675657488407,2.7904495397330016,3.9554039752606895,5.851733146335108,-9.941764397710646,-7.421460515902365,9.958094501640014,12.594454633725322,174.53997194950912,226.6242313086633,0.11033616247061989,0.9623408103907656,0.586923550474998,0.9284032139109157,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.02 PM.png
30356.0,716.5239533417509,0.23128122665111286,0.9554324562507869,0.719166074389955,0.7430071300510723,0.7961717979959436,4.66444684373738,4.9800226304098185,7.565763313694714,-9.999940879353183,-9.646819528328841,9.999979366836135,11.885261562788246,168.4863288970879,231.2795822901568,0.11606903750216788,0.9484255857163261,0.6480657910660192,0.8418299435954728,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.11 PM.png
24503.0,678.9015869776647,0.5553158542021907,0.9487725547897468,0.7450890956638083,0.6680600109237264,0.7724232549988527,3.0256748833700375,3.317918505099914,4.920007042996472,-9.028332169914401,-6.458262168679253,9.329799191840598,9.612741296984042,170.6530220789291,217.37211769987348,0.1167410107295274,0.9560015744397778,0.6299723503512696,0.901877482192596,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.18 PM.png
104589.0,1270.052957317385,0.3873443339868358,0.9864746328626808,0.7440826402771751,0.8148022404106605,0.7947376710921543,3.7673681742311236,4.371047772464082,6.701120019364576,9.998817210144455,8.861662668035223,-9.997788860211578,15.70063773436977,179.71426249414375,235.139852183308,0.06499622951108497,0.971972487278224,0.8392873445750595,0.8937117764225824,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.24 PM.png
84146.0,1444.2367235014588,0.5799759371717074,0.8688011729115257,0.5881045568912496,0.5069516866039925,0.7716087419535272,2.919683724430661,3.8705410697203,5.080226898627959,-9.703939500277974,-6.547415315238448,9.443109846256196,11.484396168564162,177.69182135811565,228.61529959831722,0.0969144901119314,0.9595087017324344,0.7294143869410669,0.8866543748897368,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.28 PM.png
115844.0,1329.3006486383879,0.3009408781536635,0.9808726281296835,0.7942136295077472,0.8238288101926938,0.7956829568759904,4.234456541783605,5.097718119376844,8.403079635773947,9.99999714547835,-9.901699859048001,9.999999317360698,14.571846621318324,169.96195746003247,224.57686198680986,0.08214026884435609,0.9636161183457395,0.5814054736846515,0.9329434361368277,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.43 PM.png
80555.0,1083.5016587651644,0.4604294906431431,0.9911533823855108,0.7788509881270063,0.8622698580569431,0.7947279789935748,3.437977505794821,5.9476565830815655,8.65650196805456,9.99999978712048,9.860447711857644,-9.99999960852727,19.396623424989137,182.24392030289863,243.94078579852274,0.07388507448914479,0.9698979153681694,0.6938241637300347,0.8704612620460171,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.50 PM.png
66113.0,1056.0813485483814,0.28278599366025725,0.9629602656723375,0.6843995859213251,0.7449068763245759,0.7958357191356672,4.350978156245324,5.456520241395931,7.092981160492708,-9.999878478232425,-9.212839330009318,9.999859378988363,12.95167364966043,167.7938075718845,234.25283983482825,0.05502514929669851,0.9768914285824299,0.7044443358282652,0.9252293648318957,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.58.56 PM.png
21214.0,548.2152954766495,0.22396711598671779,0.990429058312713,0.7840195136373715,0.8870132999611164,0.7977626049333267,4.770340969214629,6.440642999816038,8.839670227250616,9.999999925141372,9.98146035071645,9.999999894708132,13.241868577354577,175.7344678042802,240.06401433015932,0.07516683100583119,0.9646206887619471,0.6631246036275764,0.8845040719282559,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.59.19 PM.png
19452.0,521.8305191657993,0.22749663109580975,0.9904781302510312,0.7993425107869324,0.8976668236315904,0.7975223131896834,4.742173973665132,5.329468364337031,8.579619989714299,-9.999999284249364,-9.991062675779583,-9.999999039559423,13.56724244293646,175.94530125436972,240.3604770717664,0.07211537435237866,0.9660585461897871,0.6847757149307294,0.8816142722454201,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.59.33 PM.png
84204.0,1107.3006486383879,0.2727582875801437,0.9920358152686145,0.7711836465545664,0.8630013557161851,0.7975376625916254,4.417895106885385,6.119023751280834,8.587974614622265,-9.99999989571471,9.977218373377184,9.999999543425986,11.482530521115386,167.66901809890265,240.25377654268206,0.05521660752490754,0.9745284823802691,0.6603634316283482,0.9255075855768663,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.59.48 PM.png
79785.0,1108.5310960166871,0.4163987970104186,0.9752832887161246,0.7724368283473715,0.8158970312385047,0.7939019329044229,3.6275522378275347,4.620327903116131,6.60088582221464,-9.998054355709819,-8.799000190994704,9.998184293101747,14.342294917591026,174.70120950053268,232.12240396064422,0.08961113257112001,0.956881547611125,0.6323582718333398,0.918808688550762,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.59.54 PM.png
57586.0,1427.1240251292506,0.5794153273120314,0.8057930455467711,0.662204896447833,0.35530665508710685,0.7622224755287054,2.9162198112773727,3.482183527545307,4.501274078052173,-8.946712516913193,-6.2798261440743826,-8.502530653923566,11.156687389296009,185.02493661653875,228.36925641649012,0.10226445859515101,0.9667261657935889,0.5899814338349316,0.9326491618230344,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-13 at 12.00.02 AM.png
91227.0,1201.668181006535,0.4021347912704666,0.9773623312620527,0.7321295293126279,0.7938969511122242,0.7927726629832024,3.6921800015587785,4.124533653306865,6.293411472565873,-9.991152064049928,-8.310151874352666,-9.989798831047997,10.220472009383187,191.32250320628762,231.69430102930053,0.07809053859590981,0.9673440727905996,0.7083181489114194,0.9153596156858828,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-13 at 12.00.06 AM.png
